,Unnamed: 0,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
49,49,5/24/22 17:02, (Encino),"Separate Studio Lake Encino free utilities , Free WiFi",1,300,https://losangeles.craigslist.org/sfv/apa/d/encino-separate-studio-lake-encino-free/7487944085.html,"1,650","['34.165500', '-118.517500']",34.165500,118.517500
50,50,5/24/22 17:02," (22219 Summit Vue Lane, Woodland Hills, CA)","Circuit Training Course, Business Center, Putting Green & Par Course",2,1176,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-circuit-training-course/7484559920.html,"3,512","['34.176700', '-118.615900']",34.176700,118.615900
51,51,5/24/22 17:01, (Glendale),Glendale Newly Renovated 2+1 with SS Appliances + Fitness Center,2,875,https://losangeles.craigslist.org/sfv/apa/d/glendale-glendale-newly-renovated-21/7487944006.html,"2,450","['34.133366', '-118.262479']",34.133366,118.262479
52,52,5/24/22 17:01," (17171 West Roscoe Boulevard, Los Angeles, CA)","Mirrored wardrobe, Relaxing jet spa, Ceiling fan",,460,https://losangeles.craigslist.org/sfv/apa/d/northridge-mirrored-wardrobe-relaxing/7487036108.html,"1,785","['34.235300', '-118.518800']",34.235300,118.518800
53,53,5/24/22 17:01, (VAN NUYS),"SPACIOUS TOWNHOUSE CONDO, ATTACHED GARAGE, W/D IN UNIT, SS APPLS,",3,1488,https://losangeles.craigslist.org/sfv/apa/d/van-nuys-spacious-townhouse-condo/7487943766.html,"3,300","['34.200100', '-118.445600']",34.200100,118.445600
54,54,5/24/22 17:01, (Glendale),Lovely 1 bed 1 bath,1,,https://losangeles.craigslist.org/sfv/apa/d/glendale-lovely-bed-bath/7487943706.html,"1,600","['34.131394', '-118.248976']",34.131394,118.248976
55,55,5/24/22 17:00, (Pasadena),2Bedroom 1Bath With Sparking Pool,2,,https://losangeles.craigslist.org/sfv/apa/d/pasadena-2bedroom-1bath-with-sparking/7487943690.html,"2,550","['34.146800', '-118.139100']",34.146800,118.139100
56,56,5/24/22 17:00, (GLENDALE),"PRIME GLENDALE LOCATION, NORTH OF GLENOAKS BLVD, FULLY RENOVATED HOME,",3,,https://losangeles.craigslist.org/sfv/apa/d/glendale-prime-glendale-location-north/7487943638.html,"4,695","['34.171600', '-118.289900']",34.171600,118.289900
57,57,5/24/22 17:00, (VALLEY VILLAGE),1X1 Very Spacious Living Room! All Renovated! Poolside!,1,892,https://losangeles.craigslist.org/sfv/apa/d/valley-village-1x1-very-spacious-living/7487943551.html,"2,300","['34.157506', '-118.402321']",34.157506,118.402321
58,58,5/24/22 17:00, (Studio City),Upper 2 BD Apt in Central Studio City w/ Plank Flooring (6095-5),2,900,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-upper-bd-apt-in-central/7487943379.html,"2,295","['34.139043', '-118.367857']",34.139043,118.367857
59,59,5/24/22 16:59, (Northridge),An Amazing Location~ Close to Everything~ Renovated Homes!,2,900,https://losangeles.craigslist.org/sfv/apa/d/northridge-an-amazing-location-close-to/7486092619.html,"2,695","['34.236700', '-118.546600']",34.236700,118.546600
60,60,5/24/22 16:58, (san fernando valley),"Evening courtesy patrol, Designer window coverings, Ceiling fan",,460,https://losangeles.craigslist.org/sfv/apa/d/northridge-evening-courtesy-patrol/7487942962.html,"1,785","['34.235300', '-118.518800']",34.235300,118.518800
61,61,5/24/22 16:58, (GLENDALE),"*************GORGEOUS HOUSE, NEW BUILT, CENTRAL AC, WASHER DRYER *****",3,1200,https://losangeles.craigslist.org/sfv/apa/d/glendale-gorgeous-house-new-built/7487942950.html,"3,695","['34.137800', '-118.242500']",34.137800,118.242500
62,62,5/24/22 16:58, (GLENDALE),"*************GORGEOUS HOUSE, NEW BUILT, CENTRAL AC, WASHER DRYER *****",3,1200,https://losangeles.craigslist.org/sfv/apa/d/glendale-gorgeous-house-new-built/7487942855.html,"3,695","['34.137800', '-118.242500']",34.137800,118.242500
63,63,5/24/22 16:58, (NORTH HOLLYWOOD),"HOUSE FOR LEASE, WASHER DRYER, WD FLR, CENTRAL AC, SS APPLS, QUARTZ",4,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7487942704.html,"3,900","['34.205700', '-118.400100']",34.205700,118.400100
64,64,5/24/22 16:58, (LA City Vouchers & EHV Accepted),LA City Vouchers & EHV Accepted - One Bd/One Bath (14914 Roscoe Blvd),1,700,https://losangeles.craigslist.org/sfv/apa/d/panorama-city-la-city-vouchers-ehv/7487941501.html,"1,924","['34.221203', '-118.458143']",34.221203,118.458143
65,65,5/24/22 16:57, (GLENDALE),"*************GORGEOUS HOUSE, NEW BUILT, CENTRAL AC, WASHER DRYER *****",3,1200,https://losangeles.craigslist.org/sfv/apa/d/glendale-gorgeous-house-new-built/7487942605.html,"3,695","['34.137800', '-118.242500']",34.137800,118.242500
66,66,5/24/22 16:57, (NORTH HOLLYWOOD),"************HOUSE FOR LEASE, WASHER DRYER, CENTRAL AC, NEWLY RENOVATED",4,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7487942519.html,"3,900","['34.205700', '-118.400100']",34.205700,118.400100
67,67,5/24/22 16:56, (Northridge Adjacent/Reseda),Walk-in Closets ** Hardwood Flooring ** Fridge ** Studio in Reseda,,460,https://losangeles.craigslist.org/sfv/apa/d/reseda-walk-in-closets-hardwood/7487942096.html,"1,600","['34.209222', '-118.536018']",34.209222,118.536018
68,68,5/24/22 16:56," (18414 W. Jakes Way, Canyon Country, CA)","Breakfast Bar, Lounging and Sunbathing Areas, Pantry",2,919,https://losangeles.craigslist.org/sfv/apa/d/canyon-country-breakfast-bar-lounging/7486297534.html,"2,400","['34.413200', '-118.426000']",34.413200,118.426000
69,69,5/24/22 16:55, (TUJUNGA),"NEWLY RENOVATED ADU, CENTRAL AC, LAMINATE, SS APPLS, QUARTZ, PET OK",1,,https://losangeles.craigslist.org/sfv/apa/d/tujunga-newly-renovated-adu-central-ac/7487941758.html,"1,850","['34.254400', '-118.284900']",34.254400,118.284900
70,70,5/24/22 16:55, (Sherman Oaks Adjacent),"Swimming Pool, BBQ Grill, Ceiling Fans, 3 Bedroom in Studio City",3,1700,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-swimming-pool-bbq-grill/7487941626.html,"3,595","['34.145876', '-118.418625']",34.145876,118.418625
71,71,5/24/22 16:55, (Reseda),Garage Parking + Yoga Studio + Brand New 2+1.5 TH in Reseda,2,1008,https://losangeles.craigslist.org/sfv/apa/d/reseda-garage-parking-yoga-studio-brand/7487939482.html,"3,250","['34.190550', '-118.536033']",34.190550,118.536033
72,72,5/24/22 16:55, (NORTH HOLLYWOOD),"***********HOUSE FOR LEASE! WASHER DRYER, WD FLR, CENTRAL AC, SS APPLS",4,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7487941566.html,"3,900","['34.205700', '-118.400100']",34.205700,118.400100
73,73,5/24/22 16:55, (North Hills),"2+2 in North Hills with Large Closets, Pool,  Air Conditioning",2,825,https://losangeles.craigslist.org/sfv/apa/d/los-angeles-22-in-north-hills-with/7487941551.html,"1,995","['33.954493', '-118.396180']",33.954493,118.396180
74,74,5/24/22 16:54, (NORTH HOLLYWOOD),"HOUSE FOR LEASE, WASHER DRYER, WD FLR, CENTRAL AC, SS APPLS, QUARTZ",4,,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-for-lease-washer/7487941460.html,"3,900","['34.205700', '-118.400100']",34.205700,118.400100
75,75,5/24/22 16:51, (GLENDALE),Fabulous 1 bed 1 bath,1,,https://losangeles.craigslist.org/sfv/apa/d/glendale-fabulous-bed-bath/7487940327.html,"1,600","['34.131394', '-118.248976']",34.131394,118.248976
76,76,5/24/22 16:51, (san fernando valley),Call our office to hear about our specials!,1,650,https://losangeles.craigslist.org/sfv/apa/d/northridge-call-our-office-to-hear/7487940189.html,"2,070","['34.235300', '-118.518800']",34.235300,118.518800
77,77,5/24/22 16:49, (san fernando valley),"Top Floor 2 bed/2 bath, Fully Renovated",2,1000,https://losangeles.craigslist.org/sfv/apa/d/glendale-top-floor-bed-bath-fully/7483208938.html,"3,080","['34.146996', '-118.245669']",34.146996,118.245669
78,78,5/24/22 16:48, (san fernando valley),"Assigned/ covered parking, Vaulted ceilings, Fully gated community",1,630,https://losangeles.craigslist.org/sfv/apa/d/northridge-assigned-covered-parking/7487939268.html,"2,210","['34.235300', '-118.518800']",34.235300,118.518800
79,79,5/24/22 16:46," (4045 Vineland Avenue, Los Angeles, CA)","Balcony/patio, AT&T UVerse available, DirecTV available",2,1135,https://losangeles.craigslist.org/sfv/apa/d/studio-city-balcony-patio-att-uverse/7487938650.html,"3,901","['34.143000', '-118.391300']",34.143000,118.391300
80,80,5/24/22 16:45, (North Hollywood),Chic Studio- Luxury Apartment,,543,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-chic-studio-luxury/7487923598.html,"1,900","['34.168700', '-118.371300']",34.168700,118.371300
81,81,5/24/22 16:44," (North Hollywood, Hollywood, Los Angeles)",We Have One! Do You Want An Apartment With An Awesome View?,1,768,https://losangeles.craigslist.org/sfv/apa/d/toluca-lake-we-have-one-do-you-want-an/7487937827.html,"2,499","['34.168702', '-118.379139']",34.168702,118.379139
82,82,5/24/22 16:43, (san fernando valley),"Microwave, Stainless Steel Appliances, Private Patio",2,900,https://losangeles.craigslist.org/sfv/apa/d/la-crescenta-microwave-stainless-steel/7487933078.html,"2,945","['34.231600', '-118.245700']",34.231600,118.245700
83,83,5/24/22 16:43, (san fernando valley),"1/bd, 9-foot ceilings, Wood-style plank flooring",1,792,https://losangeles.craigslist.org/sfv/apa/d/northridge-bd-foot-ceilings-wood-style/7481969295.html,"2,258","['34.236700', '-118.546600']",34.236700,118.546600
84,84,5/24/22 16:43, (san fernando valley),"0 Bed, Flexible lease terms available, Refrigerator",,575,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-bed-flexible-lease/7481996851.html,"1,852","['34.205700', '-118.400100']",34.205700,118.400100
85,85,5/24/22 16:42, (Northridge),Amazing Living in a Great Location w/ Great Amenities~ Pets ok,2,900,https://losangeles.craigslist.org/sfv/apa/d/northridge-amazing-living-in-great/7487937328.html,"2,695","['34.236700', '-118.546600']",34.236700,118.546600
86,86,5/24/22 16:42, (Burbank),1 + 1 + Loft --with Parking ---Town Center Apartments 💚 CALL NOW,1,890,https://losangeles.craigslist.org/sfv/apa/d/burbank-loft-with-parking-town-center/7487937201.html,"2,735","['34.200100', '-118.326400']",34.200100,118.326400
87,87,5/24/22 16:42, (Close to Ventura Blvd),Efficiency In Sherman Oaks/Close to Ventura Blvd + Ceiling Fan,,350,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-efficiency-in-sherman-oaks/7487937185.html,"1,595","['34.150401', '-118.422704']",34.150401,118.422704
88,88,5/24/22 16:42, (Downtown Glendale),Newly Renovated 2 Bedroom in Glendale_Wood Style Floors_Refrigerator,2,1100,https://losangeles.craigslist.org/sfv/apa/d/glendale-newly-renovated-bedroom-in/7487937077.html,"2,625","['34.156531', '-118.252708']",34.156531,118.252708
89,89,5/24/22 16:42, (san fernando valley),"1 Bed, Theatre room, Woodland Hills CA",1,739,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-bed-theatre-room-woodland/7487060531.html,"2,256","['34.199300', '-118.598300']",34.199300,118.598300
90,90,5/24/22 16:41, (Valenica),Amazing Beautiful 55+ Apartments! Join Our Waitlist!,1,700,https://losangeles.craigslist.org/sfv/apa/d/valencia-amazing-beautiful-55/7487936757.html,"2,700","['34.442587', '-118.535494']",34.442587,118.535494
91,91,5/24/22 16:41," (21041 Parthenia Street, Los Angeles, CA)",2 BEDROOM APARTMENT WITH HUGE POOL  !!!,2,1070,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-bedroom-apartment-with-huge/7484501794.html,"2,590","['34.219700', '-118.611100']",34.219700,118.611100
92,92,5/24/22 16:40, (Canoga Park / Warner Center),Wood Inspired Floors - 1 Bedroom in Canoga Park - Pool Lounge Area,1,700,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-wood-inspired-floors/7487934631.html,"1,750","['34.201726', '-118.588318']",34.201726,118.588318
93,93,5/24/22 16:39, (North Hollywood),Studio With Loft in Arts District ^ Furnished ^ New Community,,993,https://losangeles.craigslist.org/sfv/apa/d/toluca-lake-studio-with-loft-in-arts/7487936011.html,"3,895","['34.168608', '-118.383010']",34.168608,118.383010
94,94,5/24/22 16:38, (North Hollywood),2bd/1ba,2,1000,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-2bd-1ba/7487922634.html,"1,900","['34.172905', '-118.371112']",34.172905,118.371112
95,95,5/24/22 16:37," (17621 W. Pauline Ct., Canyon Country, CA)","Maple Hardwood Cabinets, Enclosed Dog Park, On Site Maintenance",3,1344,https://losangeles.craigslist.org/sfv/apa/d/canyon-country-maple-hardwood-cabinets/7486301098.html,"3,085","['34.413200', '-118.426000']",34.413200,118.426000
96,96,5/24/22 16:36, (North Hollywood),#236 GREEK STUDIO w/ COURTYARD VIEW & CONCRETE FLOORING!,,580,https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-236-greek-studio/7487905808.html,"2,555","['34.166906', '-118.375118']",34.166906,118.375118
97,97,5/24/22 16:36, (san fernando valley),"Laundry Facilities, Sundeck, BBQ grilling and picnic area",1,667,https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-laundry-facilities/7483625598.html,"2,325","['34.176700', '-118.615900']",34.176700,118.615900
98,98,5/24/22 16:36, (North Hills 91343),2+2 in North Hills with Patio/Balcony++ Laminate Flooring++ Call Now,2,1100,https://losangeles.craigslist.org/sfv/apa/d/north-hills-22-in-north-hills-with/7487930828.html,"2,200","['34.235403', '-118.468415']",34.235403,118.468415
99,99,5/24/22 16:35, (san fernando valley),"1B/1B, Oversized walk-in closets, in Los Angeles CA",1,792,https://losangeles.craigslist.org/sfv/apa/d/northridge-1b-1b-oversized-walk-in/7487934821.html,"2,208","['34.236700', '-118.546600']",34.236700,118.546600
