,Unnamed: 0,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
0,0,2022-05-23 09:51, (Long Beach),🤠 YA'll Ready to make the🐮 Mmoove into this 2 Bdrm + 1 Bath!,2.0,900.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-yall-ready-to-make-the/7485021618.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
1,1,2022-05-23 09:50, (Bixby Knolls Community),"🌈Friendly Community, Top Floor 2+1 w/AC, Parking Included",2.0,900.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-friendly-community-top-floor/7485019157.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
2,2,2022-05-23 09:49, (long beach / 562),"1bd 1ba, 18-foot ceilings Select units, Large closets",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-1bd-1ba-18-foot-ceilings/7487300437.html,"2,550","['33.770600', '-118.182000']",33.770600,-118.182000
3,3,2022-05-23 09:39, (wilmington),Welcome to the heart of the harbor! 1 bedroom apartment,1.0,,https://losangeles.craigslist.org/lgb/apa/d/wilmington-welcome-to-the-heart-of-the/7487294867.html,"1,400","['33.775317', '-118.272537']",33.775317,-118.272537
4,4,2022-05-23 09:37, (Norwalk),"Gas Fireplace, Basketball Court, BBQ Area, Air Conditioning",1.0,660.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-gas-fireplace-basketball-court/7487294003.html,"2,227","['33.914701', '-118.085625']",33.914701,-118.085625
5,5,2022-05-23 09:34, (long beach / 562),"0/bd, Courtyard views, Located in Long Beach",,610.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-courtyard-views-located/7481592449.html,"2,096","['33.770600', '-118.182000']",33.770600,-118.182000
6,6,2022-05-23 09:34, (Downey),"Conference Room, Crisp White Cabinetry, Amazon Hub Lockers, Elevators",1.0,638.0,https://losangeles.craigslist.org/lgb/apa/d/downey-conference-room-crisp-white/7487291779.html,"2,124","['33.917014', '-118.114134']",33.917014,-118.114134
7,7,2022-05-23 09:29, (long beach / 562),Cozy Pet Friendly 1 Bedroom In West L.A. ~ Parking Included!,1.0,,https://losangeles.craigslist.org/lgb/apa/d/los-angeles-cozy-pet-friendly-bedroom/7487289048.html,"1,645","['34.112100', '-118.259400']",34.112100,-118.259400
8,8,2022-05-23 09:27, (long beach / 562),"Fantastic 1 Bedroom, Sparkling Pool and Spa, Downtown Long Beach",1.0,,https://losangeles.craigslist.org/lgb/apa/d/los-angeles-fantastic-bedroom-sparkling/7487287978.html,"1,645","['33.973100', '-118.247900']",33.973100,-118.247900
9,9,2022-05-23 09:27, (Long Beach),LUXURY LIVING NOW AVAILABLE!! LOOK AND LEASE WITH US!,1.0,695.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-luxury-living-now-available/7487287915.html,"2,599","['33.768330', '-118.182764']",33.768330,-118.182764
10,10,2022-05-23 09:26, (Long Beach),"Incredible Amenities, Fitness Center, Quartz Countertops",1.0,778.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-incredible-amenities-fitness/7487287623.html,"2,965","['33.771464', '-118.186746']",33.771464,-118.186746
11,11,2022-05-23 09:26, (Long Beach),"Incredible Amenities, Pets Welcome, Rooftop Deck!! COME LOOK!",,936.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-incredible-amenities-pets/7487287341.html,"2,975","['33.770229', '-118.194419']",33.770229,-118.194419
12,12,2022-05-23 09:26, (Cudahy),OPEN HOUSE TODAY brand new 3bd2ba apartment with parking in Cudahy!!!,3.0,,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-open-house-today-brand/7487281820.html,"2,895","['33.964314', '-118.193204']",33.964314,-118.193204
13,13,2022-05-23 09:25, (Cudahy),OPEN HOUSE brand new 2bd2ba apartment in Cudahy!!,2.0,,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-open-house-brand-new/7487286912.html,"2,395","['33.964314', '-118.193204']",33.964314,-118.193204
14,14,2022-05-23 09:24, (long beach / 562),Large & Open Floor Plan with New Flooring - No Carpet - Ready Now!,2.0,1236.0,https://losangeles.craigslist.org/lgb/apa/d/downey-large-open-floor-plan-with-new/7485241232.html,"2,968","['33.958100', '-118.117400']",33.958100,-118.117400
15,15,2022-05-23 09:22, (Bixby Knolls),"🌊Top Floor 2+1 w/AC and Parking, Must See! Tour Today!",2.0,900.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-top-floor-21-ac-and-parking/7485365750.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
16,16,2022-05-23 09:21, (Long Beach),"💚 2 Bdrm + 2 Bath w/AC, Parking and a Balcony💚 Aailable in June!",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bdrm-bath-ac-parking-and/7487284203.html,"2,750","['33.841751', '-118.176061']",33.841751,-118.176061
17,17,2022-05-23 09:20, (Bixby Knolls),"🦖Dinomite 2+1 w/AC and Parking,  Avaialble in March!",2.0,900.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-dinomite-21-ac-and-parking/7485822700.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
18,18,2022-05-23 09:18, (Redondo Beach),3rd floor Cozy Coastal apartment Home~Apply Today,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/redondo-beach-3rd-floor-cozy-coastal/7487282430.html,"2,775","['33.844172', '-118.388664']",33.844172,-118.388664
19,19,2022-05-23 09:17, (long beach / 562),Brand new remodeled cozy one bedroom,1.0,,https://losangeles.craigslist.org/lgb/apa/d/los-angeles-brand-new-remodeled-cozy/7487282269.html,"1,645","['34.112100', '-118.259400']",34.112100,-118.259400
20,20,2022-05-23 09:13, (Long Beach),Going Fast! This 2+1.75 w/ Balcony and Central A/C. Tour Today!,2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-going-fast-this-2175-balcony/7487279414.html,"2,660","['33.841751', '-118.176061']",33.841751,-118.176061
21,21,2022-05-23 09:05, (Downey),Air Conditioning | BBQ/Picnic Area | Gated 1 Bedroom 1 BA in Downey,1.0,610.0,https://losangeles.craigslist.org/lgb/apa/d/downey-air-conditioning-bbq-picnic-area/7487274794.html,"1,750","['33.966171', '-118.114576']",33.966171,-118.114576
22,22,2022-05-23 08:58, (East Village),Studio Two Blocks From the Ocean,,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-studio-two-blocks-from-the/7487270754.html,"1,300","['33.770055', '-118.182401']",33.770055,-118.182401
23,23,2022-05-23 08:55, (Carson),"House For Rent, Carson Area, $2100 a/mo",2.0,,https://losangeles.craigslist.org/lgb/apa/d/carson-house-for-rent-carson-area-2100/7487269054.html,,"['33.831400', '-118.262600']",33.831400,-118.262600
24,24,2022-05-23 08:55, (Downtown Long Beach),DTLB 🏙 Open Loft One Bedroom  + Den - Great Home/Work Solution!,1.0,870.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-dtlb-open-loft-one-bedroom/7483762453.html,"2,797","['33.769916', '-118.189610']",33.769916,-118.189610
25,25,2022-05-23 08:51, (long beach / 562),"2 Bed, Wood-style plank flooring, Zen garden and sundeck",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bed-wood-style-plank/7478239291.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
26,26,2022-05-23 08:46, (Long Beach),Let us help you find your next home! Check out this Studio!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-let-us-help-you-find-your/7487263940.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
27,27,2022-05-23 08:31, (long beach / 562),"Premium Bathroom, Smoke Free, Fitness Center",2.0,860.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-premium-bathroom-smoke-free/7487255202.html,"2,495","['33.891214', '-118.094899']",33.891214,-118.094899
28,28,2022-05-23 08:29, (Long beach),Furnished Apartment,,,https://losangeles.craigslist.org/lgb/apa/d/signal-hill-furnished-apartment/7487254202.html,"3,450","['33.804227', '-118.146447']",33.804227,-118.146447
29,29,2022-05-23 08:23, (San Pedro),!!! FANTASTIC 1 Bed 1 Bath available !!! 2102_8,1.0,600.0,https://losangeles.craigslist.org/lgb/apa/d/san-pedro-fantastic-bed-bath-available/7485262219.html,"1,595","['33.724475', '-118.287904']",33.724475,-118.287904
30,30,2022-05-23 08:22," (8121 Broadway Blvd, Los Angeles, CA)","Wood Style Flooring, Courtyard, Courtesy Patrol",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-wood-style-flooring-courtyard/7479460673.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
31,31,2022-05-23 08:19," (5910 Orange Ave, Apt.# D, Long Beach, CA 90805)",Open House - Will work with bad credit - 1 br/ 1 ba,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-open-house-will-work-with/7487248564.html,"1,750","['33.862173', '-118.177402']",33.862173,-118.177402
32,32,2022-05-23 08:13, (long beach / 562),"GORGEOUS 1 BEDROOM, 1 BATHROOM AVAILABLE",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-gorgeous-bedroom-bathroom/7487234241.html,"1,175","['33.777426', '-118.160100']",33.777426,-118.160100
33,33,2022-05-23 08:05, (Long Beach),NEW in DT LB on Promenade Way,1.0,926.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-new-in-dt-lb-on-promenade-way/7477450022.html,"3,100","['33.761900', '-118.134100']",33.761900,-118.134100
34,34,2022-05-23 08:05," (Long Beach, CA)","Brand new 1, 2 & 3 bedrooms in Long Beach!",1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-brand-new-bedrooms-in-long/7483150032.html,"3,800","['33.773147', '-118.195767']",33.773147,-118.195767
35,35,2022-05-23 08:00, (long beach / 562),A newly renovated apartment with one bedroom,1.0,,https://losangeles.craigslist.org/lgb/apa/d/los-angeles-newly-renovated-apartment/7487231960.html,"1,645","['34.084188', '-118.181904']",34.084188,-118.181904
36,36,2022-05-23 07:55, (long beach / 562),"Quiet, Clean and Peaceful. Very Nice REVOVATED efficiency.",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-quiet-clean-and-peaceful/7487225930.html,"1,175","['33.777426', '-118.160100']",33.777426,-118.160100
37,37,2022-05-23 07:52, (long beach / 562),1 Bedroom 1 Bathroom Ready Now,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-ready-now/7480673025.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
38,38,2022-05-23 07:21, (long beach / 562),"2BD 2BA, Controlled-entry access, in Long Beach CA",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-2ba-controlled-entry/7480890995.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
39,39,2022-05-23 07:18, (long beach / 562),"2 bed, 1 bath right off of Central Ave!!",2.0,,https://losangeles.craigslist.org/lgb/apa/d/glendale-bed-bath-right-off-of-central/7487217362.html,"1,750","['34.155600', '-118.232200']",34.155600,-118.232200
40,40,2022-05-23 07:01," (Long Beach, CA)","GORGEOUS 1 BEDROOM, 1 BATHROOM AVAILABLE",1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-gorgeous-bedroom-bathroom/7487186908.html,950,"['33.782237', '-118.189501']",33.782237,-118.189501
41,41,2022-05-23 06:46, (long beach / 562),"Wood-style plank flooring, Courtyard views, Controlled-entry access",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-wood-style-plank-flooring/7476684480.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
42,42,2022-05-23 06:22," (8121 Broadway Blvd, Los Angeles, CA)","Large bedrooms, Picnic Area, Tub and Shower",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-large-bedrooms-picnic-area-tub/7479670874.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
43,43,2022-05-23 06:20," (1134 E 1st St,)",Unique 1 Bed / 1 Bath Apt w/ Private Entrance,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-unique-bed-bath-apt-private/7487192140.html,"1,095","['33.767048', '-118.178476']",33.767048,-118.178476
44,44,2022-05-23 05:50, (Norwalk),"Swimming Pool, Night Patrol, Courtesy Patrol",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-swimming-pool-night-patrol/7482000251.html,"1,891","['33.905589', '-118.055612']",33.905589,-118.055612
45,45,2022-05-23 05:16, (long beach / 562),"2/BD, Zen garden and sundeck, Controlled-entry access",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-zen-garden-and-sundeck/7477500482.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
46,46,2022-05-23 04:33, (long beach / 562),"18-foot ceilings Select units, Zen garden and sundeck, Elevator access",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-18-foot-ceilings-select/7483655219.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
47,47,2022-05-23 04:21," (8121 Broadway Blvd, Los Angeles, CA)","Recess lights, Camera System, Laundry Facilities",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-recess-lights-camera-system/7479513767.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
48,48,2022-05-23 03:39, (long beach / 562),1 Bedroom 1 Bathroom Move In Ready,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-move-in-ready/7483194160.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
49,49,2022-05-23 03:08, (long beach / 562),"2bd 2ba, Zen garden and sundeck, Courtyard views",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-2ba-zen-garden-and/7477614275.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
50,50,2022-05-23 02:23, (long beach / 562),"2 BD, Oversized double pane windows, Elevator access",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-oversized-double-pane/7479094277.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
51,51,2022-05-23 02:15," (8121 Broadway Blvd, Los Angeles, CA)","Offer Virtual Tours, Courtyard, Dining Room",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-offer-virtual-tours-courtyard/7479070075.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
52,52,2022-05-23 01:39, (long beach / 562),1 Bed 1 Bathroom Available Soon Call for Details,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bed-bathroom-available-soon/7479556394.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
53,53,2022-05-23 00:55, (long beach / 562),"Courtyard views, Wood-style plank flooring, Large closets",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-courtyard-views-wood-style/7480501555.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
54,54,2022-05-23 00:20, (long beach / 562),"2bd 2ba, Wood-style plank flooring, Zen garden and sundeck",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-2ba-wood-style-plank/7475462441.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
55,55,2022-05-23 00:12, (long beach / 562),"Gas BBQs, Cable Ready, Picnic Area",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-gas-bbqs-cable-ready-picnic/7477039027.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
56,56,2022-05-22 23:36, (long beach / 562),"Relaxing Jacuzzi, Courtesy Patrol, Carpeting",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-relaxing-jacuzzi-courtesy/7482353834.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
57,57,2022-05-22 22:54, (long beach / 562),"2/bd, Controlled-entry access, Long Beach CA",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-controlled-entry-access/7476985917.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
58,58,2022-05-22 22:17, (long beach / 562),"2bd 2ba, Resident social lounge, Controlled-entry access",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-2ba-resident-social/7479507805.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
59,59,2022-05-22 22:09," (8121 Broadway Blvd, Los Angeles, CA)","Wall A/C units, Cable Ready, Intercom system",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-wall-c-units-cable-ready/7477494112.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
60,60,2022-05-22 21:34," (5910 Orange Ave, Apt.# D, Long Beach, CA 90805)",Will work with bad credit - 1 br/ 1 ba,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-will-work-with-bad-credit-br/7487130932.html,"1,750","['33.862173', '-118.177402']",33.862173,-118.177402
61,61,2022-05-22 21:31, (long beach / 562),1 BED 1 BATH MOVE IN READY,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bed-bath-move-in-ready/7483248766.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
62,62,2022-05-22 21:03, (Downey),New 1 bdrm unit behind main house pets ok utilities included,1.0,500.0,https://losangeles.craigslist.org/lgb/apa/d/downey-new-bdrm-unit-behind-main-house/7478246738.html,"1,800","['33.936914', '-118.147902']",33.936914,-118.147902
63,63,2022-05-22 20:47, (long beach / 562),"Elevator access, Barbecue pavilion and picnic area, Large closets",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-elevator-access-barbecue/7480470650.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
64,64,2022-05-22 20:17," (20822 Ely Ave, Lakewood, CA 90715)",This 3 bedroom 2 bath 1544 sqft. home is on a quiet street where neighbors know ,3.0,1544.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-this-bedroom-bath-1544-sqft/7487118340.html,900,"['33.841000', '-118.079000']",33.841000,-118.079000
65,65,2022-05-22 20:11," (20822 Ely Ave, Lakewood, CA 90715)",Come make this lovely Lakewood home yours!,3.0,1544.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-come-make-this-lovely-lakewood/7487116365.html,900,"['33.841000', '-118.079000']",33.841000,-118.079000
66,66,2022-05-22 20:08, (Downey),Newly Renovated 1+1 in Downey +Quartz Counters +Recessed Lights +Gym,1.0,624.0,https://losangeles.craigslist.org/lgb/apa/d/downey-newly-renovated-11-in-downey/7483423543.html,"2,050","['33.917014', '-118.114134']",33.917014,-118.114134
67,67,2022-05-22 20:08, (Downey),Renovated 1+1 in Downey | SS Appliances | Gym | Resort-Style Amenities,1.0,624.0,https://losangeles.craigslist.org/lgb/apa/d/downey-renovated-11-in-downey-ss/7483395636.html,"2,050","['33.917014', '-118.114134']",33.917014,-118.114134
68,68,2022-05-22 20:05," (8121 Broadway Blvd, Los Angeles, CA)","High Speed Internet, Heating units, Camera System",3.0,1184.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-high-speed-internet-heating/7477258962.html,"2,775","['33.977700', '-118.065800']",33.977700,-118.065800
69,69,2022-05-22 20:03, (long beach / 562),"2/bd, Courtyard views, Easy access to the 710 Freeway",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-courtyard-views-easy/7481151149.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
70,70,2022-05-22 19:39," (Long beach, CA)",Close to the beach home,1.0,728.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-close-to-the-beach-home/7487107189.html,"1,500","['33.784057', '-118.175501']",33.784057,-118.175501
71,71,2022-05-22 19:32, (long beach / 562),2BD 1 Bath Apartment Available for Rent,2.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-bath-apartment-available/7486272929.html,"2,350","['33.804500', '-118.187600']",33.804500,-118.187600
72,72,2022-05-22 19:30, (long beach / 562),1 BEDROOM 1 BATHROOM PET FRIENDLY MOVE IN READY,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-pet-friendly/7483749865.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
73,73,2022-05-22 19:13, (long beach / 562),"Professional Management Staff, Stackable Washer and Dryer, Cable Ready",1.0,704.0,https://losangeles.craigslist.org/lgb/apa/d/canyon-country-professional-management/7481151613.html,"1,892","['34.413200', '-118.426000']",34.413200,-118.426000
74,74,2022-05-22 19:10, (Downey),"$1,600 Downey 1 bed/1 bath",1.0,,https://losangeles.craigslist.org/lgb/apa/d/downey-1600-downey-bed-bath/7487103222.html,"1,600","['33.921800', '-118.139500']",33.921800,-118.139500
75,75,2022-05-22 18:44, (long beach / 562),"Easy access to the 710 Freeway, Courtyard views, Elevator access",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-easy-access-to-the-710/7484584489.html,"2,572","['33.770600', '-118.182000']",33.770600,-118.182000
76,76,2022-05-22 18:29," (5910 Orange Ave, Apt.# D, Long Beach, CA 90805)",Will work with bad credit - 1 br/ 1 ba,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-will-work-with-bad-credit-br/7487095665.html,"1,750","['33.862173', '-118.177402']",33.862173,-118.177402
77,77,2022-05-22 18:20, (South Gate),FULLY EQUIPPED MUSIC STUDIO / LIVING SPACE IN LA,1.0,,https://losangeles.craigslist.org/lgb/apa/d/south-gate-fully-equipped-music-studio/7487093383.html,"35,000","['33.952572', '-118.183216']",33.952572,-118.183216
78,78,2022-05-22 18:06, (Lakewood / Long Beach),Beautiful Private Home,1.0,500.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-beautiful-private-home/7478065752.html,"2,095","['33.867422', '-118.168516']",33.867422,-118.168516
79,79,2022-05-22 18:03," (8121 Broadway Blvd, Los Angeles, CA)","Cable Ready, Intercom system, Tub and Shower",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-cable-ready-intercom-system/7478864427.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
80,80,2022-05-22 17:56, (Downey),Air Conditioning | BBQ/Picnic Area | Gated 1 Bedroom 1 BA in Downey,1.0,610.0,https://losangeles.craigslist.org/lgb/apa/d/downey-air-conditioning-bbq-picnic-area/7487086655.html,"1,750","['33.966171', '-118.114576']",33.966171,-118.114576
81,81,2022-05-22 17:53, (long beach / 562),"2BD 2BA, Wood-style plank flooring, Situated in Long Beach!",2.0,971.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-2bd-2ba-wood-style-plank/7482064314.html,"3,038","['33.770600', '-118.182000']",33.770600,-118.182000
82,82,2022-05-22 17:50, (LAKEWOOD),2BED 2BATH GATED COMMUNITY CONDO,2.0,925.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-2bed-2bath-gated-community/7487085152.html,"2,450","['33.838715', '-118.073606']",33.838715,-118.073606
83,83,2022-05-22 17:22, (long beach / 562),1 Bedroom 1 Bathroom Move In Ready,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-move-in-ready/7481861479.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
84,84,2022-05-22 17:17, (Long Beach),STUDIO APARTMENT AVAILABLE,,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-studio-apartment-available/7487069261.html,"1,440","['33.785700', '-118.135700']",33.785700,-118.135700
85,85,2022-05-22 16:54, (Norwalk),"Walk-In Closets, Controlled Access, Basketball Court, Balcony Or Patio",2.0,1070.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-walk-in-closets-controlled/7487068923.html,"3,022","['33.914701', '-118.085625']",33.914701,-118.085625
86,86,2022-05-22 16:52, (WHITTIER),WHITTIER VERY NICE STUDIO WITH ALL UTILITES INCUDED,,,https://losangeles.craigslist.org/lgb/apa/d/whittier-whittier-very-nice-studio-with/7483380786.html,"1,400","['33.969300', '-118.033700']",33.969300,-118.033700
87,87,2022-05-22 16:38, (long beach / 562),"2 Bed, Large closets, Barbecue pavilion and picnic area",2.0,1075.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bed-large-closets-barbecue/7483770174.html,"3,241","['33.770600', '-118.182000']",33.770600,-118.182000
88,88,2022-05-22 16:16, (long beach / 562),"1/bd, Polished quartz kitchen countertops, Courtyard views",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-polished-quartz-kitchen/7487057221.html,"2,504","['33.770600', '-118.182000']",33.770600,-118.182000
89,89,2022-05-22 15:55, (long beach / 562),"Become home owner today with only $10,000 down ! I will help you!",3.0,1600.0,https://losangeles.craigslist.org/lgb/apa/d/carson-become-home-owner-today-with/7476958894.html,0,"['33.816208', '-118.276834']",33.816208,-118.276834
90,90,2022-05-22 15:51, (long beach / 562),"1/bd 1/ba, Built-in linen closets Select units, Large closets",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-ba-built-in-linen-closets/7484553687.html,"2,572","['33.770600', '-118.182000']",33.770600,-118.182000
91,91,2022-05-22 15:50," (8121 Broadway Blvd, Los Angeles, CA)","Updated fixtures, Heating units, 2 Swimming Pools",2.0,811.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-updated-fixtures-heating-units/7479703885.html,"2,420","['33.977700', '-118.065800']",33.977700,-118.065800
92,92,2022-05-22 15:44, (Long Beach),"Radius Windows, On site storage available!! CALL US NOW!!!",1.0,896.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-radius-windows-on-site/7487046811.html,"3,480","['33.768330', '-118.182764']",33.768330,-118.182764
93,93,2022-05-22 15:43, (Long Beach),"Come Look and Lease, USB Combo Outlets, Easy Freeway Access",2.0,1302.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-come-look-and-lease-usb/7487046471.html,"4,725","['33.771464', '-118.186746']",33.771464,-118.186746
94,94,2022-05-22 15:43, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,1.0,720.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7487046248.html,"2,775","['33.770229', '-118.194419']",33.770229,-118.194419
95,95,2022-05-22 15:42, (Downey),"1+1 in Downey With Air Conditioning, Two Swimming Pools, Gated Access",1.0,610.0,https://losangeles.craigslist.org/lgb/apa/d/downey-11-in-downey-with-air/7487045854.html,"1,750","['33.966171', '-118.114576']",33.966171,-118.114576
96,96,2022-05-22 15:20, (long beach / 562),1 BEDROOM 1 BATHROOM MOVE IN NOW! CALL FOR DETAILS,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-move-in-now/7480269195.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
97,97,2022-05-22 15:17, (Long Beach),You'll love coming home to this garden-style Studio!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-youll-love-coming-home-to/7487037486.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
98,98,2022-05-22 15:14, (Long Beach),The prime location you've been waiting for! Beautiful Studio!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-the-prime-location-youve/7487036543.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
99,99,2022-05-22 15:10," (Long Beach, CA)",Brand new 1 Bedroom 1 Bathroom,1.0,600.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-brand-new-bedroom-bathroom/7485990801.html,"1,400","['33.867443', '-118.190748']",33.867443,-118.190748
100,100,2022-05-22 15:06, (Hawaiian Garden),RENTER CAN USE FIRST TIME HOME BUYER PROGRAM WITH $3000-$4000 DOWN !!!,3.0,1040.0,https://losangeles.craigslist.org/lgb/apa/d/hawaiian-gardens-renter-can-use-first/7487003118.html,0,"['33.829600', '-118.073000']",33.829600,-118.073000
